Date,SW
2023-07-07,0.06050359169955111
2023-07-10,0.0
2023-07-11,-0.016217687320776997
2023-07-12,0.046217153079020745
2023-07-13,0.07287558684776707
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-24,0.0
2023-07-25,0.004196237874759312
2023-07-26,0.03499598960950534
2023-07-27,0.0
2023-07-28,0.0
2023-07-31,0.02371941233721997
2023-08-01,0.0034508183454855512
2023-08-02,0.0
2023-08-03,0.0036845762941368765
2023-08-04,-0.004405220356744732
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-14,-0.0046705184619243445
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0029637166444231866
2023-08-18,0.0
2023-08-21,-0.04087666644375887
2023-08-22,-0.0028240677002017156
2023-08-23,0.0
2023-08-24,-0.01287328181182068
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.06285843987682482
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0488343064976835
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,-0.1027140834575756
2023-09-11,-0.0177314135699016
2023-09-12,-0.08335540014162213
2023-09-13,0.0
2023-09-14,0.05994779003277717
2023-09-15,0.0
2023-09-18,-0.013387839015026048
2023-09-19,0.0
2023-09-20,-0.025200830677460595
2023-09-21,-0.026988626222628653
2023-09-22,0.0
2023-09-25,-0.06481764519526256
2023-09-26,0.02841093229481384
2023-09-27,0.0
2023-09-28,0.010801564111568851
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,-0.04493017770380625
2023-10-04,0.028607851699690823
2023-10-05,0.0
2023-10-06,0.0
2023-10-09,-0.004326370425710713
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.013035196573995211
2023-10-16,0.010723236933602331
2023-10-17,0.001515490843453593
2023-10-18,0.013922680189970116
2023-10-19,-0.05671647561654902
2023-10-20,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,-0.031012640920044743
2023-10-26,0.01502283752340472
2023-10-27,0.0
2023-10-30,0.0
2023-10-31,0.024774724212789367
2023-11-01,0.016012665144438776
2023-11-02,0.016378212025050853
2023-11-03,0.0
2023-11-06,0.00030400752880410664
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-13,0.024316136095964724
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,-0.017507472843304894
2023-11-24,0.020537637175898515
2023-11-27,0.03551338562287887
2023-11-28,-0.007144792291729041
2023-11-29,0.0
2023-11-30,0.0
2023-12-01,0.11830734446269231
2023-12-04,-0.0007721603624623041
2023-12-05,0.0
2023-12-06,-0.05203513178136665
2023-12-07,0.028261099578268833
2023-12-08,0.0
2023-12-11,-0.010042356671361219
2023-12-12,0.0
2023-12-13,-0.009610389471368608
2023-12-14,0.05768198766383903
2023-12-15,-0.014016428120331215
2023-12-18,0.0
2023-12-19,0.023778929367259227
2023-12-20,-0.011108399117183532
2023-12-21,0.0
2023-12-22,-0.01327521551302735
2023-12-26,0.0
2023-12-27,0.06520020484455724
2023-12-28,-0.008744066647952908
2023-12-29,0.0
2024-01-02,-0.03430535372888399
2024-01-03,-0.03400153947042417
2024-01-04,-0.0005253907620125231
2024-01-05,0.0
2024-01-08,0.006570309850522094
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-16,-0.02245425019549807
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,-0.02964738260322597
2024-01-22,-0.014588575718716856
2024-01-23,0.0
2024-01-24,0.030726403409397696
2024-01-25,0.0
2024-01-26,0.0915988534372485
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,-0.12065555694485708
2024-02-05,0.0036704283434367824
2024-02-06,0.0
2024-02-07,0.04444433164701178
2024-02-08,0.0
2024-02-09,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0993805368320797
2024-02-15,-0.03282696509124061
2024-02-16,0.052431605385276026
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,-0.013237077831033561
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-04,0.05048770270903358
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,-0.0037148126244788138
2024-03-12,-0.005360024461530499
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-25,0.043814423545879055
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.006733833987391469
2024-04-01,0.07023429103329648
2024-04-02,-0.040624960579277225
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-08,0.03474487886863198
2024-04-09,-0.05267591493522861
2024-04-10,0.0
2024-04-11,0.02899609132095593
2024-04-12,-0.007975199701573121
2024-04-15,0.0
2024-04-16,-0.06766408822047176
2024-04-17,0.02491025574371175
2024-04-18,0.0
2024-04-19,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-29,0.00046737930170870357
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-06,0.11772938654538212
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,-0.01818170860662227
2024-05-10,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.04022977255168447
2024-05-24,-0.017802225369873637
2024-05-28,0.04437500471896594
2024-05-29,-0.007580361722395512
2024-05-30,0.0
2024-05-31,0.005829214769881963
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,-0.059952091781176
2024-06-07,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,-0.04761903972920156
2024-06-17,0.0
2024-06-18,0.020089313285599042
2024-06-20,0.05382936566138374
2024-06-21,-0.014535001567762773
2024-06-24,-0.02886643665940647
2024-06-25,0.0
2024-06-26,-0.0008677463427699816
2024-06-27,0.0030401307412772915
2024-06-28,-0.0019484763623536239
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,-0.020390445922975897
2024-07-05,0.0
2024-07-08,0.023472150336081965
2024-07-09,-0.030073563199008446
2024-07-10,0.02230651083145041
2024-07-11,0.02269245656126717
2024-07-12,0.04715171576505739
2024-07-15,-0.004890008746705643
2024-07-16,0.008599467528145333
2024-07-17,-0.028623618494151182
2024-07-18,-0.02152559561078493
2024-07-19,-0.006193924598704159
2024-07-22,0.03159262176910116
2024-07-23,0.02312500360265135
2024-07-24,-0.00509063727592618
2024-07-25,-0.023946000327643935
2024-07-26,0.023485085146661255
2024-07-29,-0.025814495800935866
2024-07-30,-0.017034560604420212
2024-07-31,-0.040650449208386785
2024-08-01,-0.033898446494293966
2024-08-02,-0.03554926213819487
2024-08-05,-0.04164683834772942
2024-08-06,0.007242843436505275
2024-08-07,-0.03149023800302864
2024-08-08,0.006400440736785473
2024-08-09,-0.0089036100493598
2024-08-12,-0.0028233903189329723
2024-08-13,0.038610024667660614
2024-08-14,0.021313482664692796
2024-08-15,0.04480909517217557
2024-08-16,0.0039773614865421525
2024-08-19,0.013516784466073961
2024-08-20,-0.01103706283163286
2024-08-21,0.02348285693702401
2024-08-22,-0.005224841658483248
2024-08-23,0.03516787397557186
2024-08-26,0.01875139845059781
2024-08-27,0.015374607316883449
2024-08-28,0.0038387658926986035
2024-08-29,0.0021244009764518346
2024-08-30,0.005300071691077823
2024-09-03,-0.03627163427516078
2024-09-04,-0.0028446818280891684
2024-09-05,-0.005047125862282065
2024-09-06,-0.013674449025335988
2024-09-09,-0.005590350840619984
2024-09-10,-0.025860111764033578
2024-09-11,0.004847519153531765
2024-09-12,0.024351097715774372
2024-09-13,0.007400780791092076
2024-09-16,0.04029378757211299
2024-09-17,0.01283989284650855
2024-09-18,0.011197881548137056
2024-09-19,0.0242374130723646
2024-09-20,-0.03284377482297118
2024-09-23,-0.014132063971775577
2024-09-24,0.016260184806088818
2024-09-25,0.006315752955218246
2024-09-26,0.0357740877144328
2024-09-27,0.011714831207422227
2024-09-30,-0.01337594615610771
2024-10-01,-0.013152611243368084
2024-10-02,-0.019274081001110055
2024-10-03,-0.025088872632809567
2024-10-04,0.002787863775117305
2024-10-07,-0.0066295516122315545
2024-10-08,-0.007104430523376393
2024-10-09,-0.001300980075571112
2024-10-10,-0.014329087189518752
2024-10-11,0.004405260819694501
2024-10-14,-0.0067981979151220395
2024-10-15,-0.018768044307535092
2024-10-16,0.02137714621461062
2024-10-17,-0.043401663360558285
2024-10-18,0.021418730769861227
2024-10-21,-0.003382124214041604
2024-10-22,0.007692315770901459
2024-10-23,0.047373125581135156
2024-10-24,-0.016934613125635378
2024-10-25,-0.0004361748636921847
2024-10-28,-0.01199814416101852
2024-10-29,-0.012806387025061317
2024-10-30,0.11988364126160045
2024-10-31,0.028559983374112585
2024-11-01,-0.0007766645502432779
2024-11-04,0.005635495329211704
2024-11-05,0.00135267159367225
2024-11-06,0.02682354655463781
2024-11-07,0.004510448117960308
2024-11-08,-0.0198316779252653
2024-11-11,-0.0015268673723084492
2024-11-12,-0.03154287478932705
2024-11-13,0.006514107804322711
2024-11-14,-0.012551453738083418
2024-11-15,0.03222966038708819
2024-11-18,0.03445603334495173
2024-11-19,-0.005239488914373647
2024-11-20,0.04778024532912406
2024-11-21,0.012028703601052237
2024-11-22,0.0047898037975058205
2024-11-25,-0.006885602065558438
2024-11-26,-0.012799990266115113
2024-11-27,-0.013866380354649044
2024-11-29,0.004747997337975818
2024-12-02,0.0016357762798673292
2024-12-03,0.001996048091300384
2024-12-04,-0.011771111929661626
2024-12-05,0.003664994877532912
2024-12-06,-0.0029212893913711513
2024-12-09,-0.004944171857022672
2024-12-10,-0.01674643281239452
2024-12-11,0.0009358161390431441
2024-12-12,-0.0005609359650111667
2024-12-13,0.005238508566304256
2024-12-16,0.01805327998631734
2024-12-17,-0.014076783734787712
2024-12-18,-0.040608213458343645
2024-12-19,-0.010823355463879802
2024-12-20,0.041031664703336856
2024-12-23,0.012199715072966244
2024-12-24,0.011125464683948705
2024-12-26,-0.006968563478037204
2024-12-27,0.003693350378764837
2024-12-30,-0.01343139894682499
2024-12-31,0.004475914370332568
